condition_id,t,bu,au,bd,ad,su,sd,sau,sad,du,dd
0xsmoke0014,1770004435,0.13,0.15,0.85,0.87,359.0,206.3,92.1,103.9,4552.2,688.8
0xsmoke0014,1770004440,0.12,0.14,0.86,0.88,438.6,85.8,144.9,171.0,4261.0,1020.9
0xsmoke0014,1770004445,0.09,0.11,0.89,0.91,104.0,304.5,398.0,301.4,2783.6,2469.1
0xsmoke0014,1770004450,0.12,0.14,0.86,0.88,496.7,231.7,337.8,312.1,4828.4,1598.2
0xsmoke0014,1770004455,0.1,0.12,0.88,0.9,454.6,279.0,338.5,331.3,4020.6,4269.9
0xsmoke0014,1770004460,0.12,0.14,0.86,0.88,52.2,426.7,69.1,436.0,504.9,3984.9
0xsmoke0014,1770004465,0.09,0.11,0.89,0.91,61.7,389.2,310.8,104.5,4445.5,3160.2
0xsmoke0014,1770004470,0.05,0.07,0.93,0.95,475.4,141.4,129.3,451.6,1222.0,4179.4
0xsmoke0014,1770004475,0.02,0.04,0.96,0.98,416.3,233.6,327.8,323.2,2276.3,2833.1
0xsmoke0014,1770004480,0.06,0.08,0.92,0.94,111.4,462.2,420.5,143.7,1513.6,2275.5
0xsmoke0014,1770004485,0.07,0.09,0.91,0.93,282.6,191.7,395.8,138.0,3688.3,3891.3
0xsmoke0014,1770004490,0.03,0.05,0.95,0.97,306.5,317.3,487.0,184.5,2569.9,4711.8
0xsmoke0014,1770004495,0.03,0.05,0.95,0.97,453.7,214.5,204.6,497.8,2256.9,1612.7
0xsmoke0014,1770004500,0.06,0.08,0.92,0.94,363.0,336.1,157.6,272.8,1789.5,4267.8
0xsmoke0015,1770004505,0.43,0.45,0.55,0.57,327.0,461.1,157.5,478.5,2684.1,3381.3
0xsmoke0015,1770004510,0.47,0.49,0.51,0.53,362.5,375.7,316.5,438.1,2622.3,567.6
0xsmoke0015,1770004515,0.45,0.47,0.53,0.55,305.6,326.7,319.4,68.6,1794.0,904.3
0xsmoke0015,1770004520,0.49,0.51,0.49,0.51,434.6,347.3,416.1,199.7,641.6,2343.4
0xsmoke0015,1770004525,0.45,0.47,0.53,0.55,187.4,157.5,131.3,359.5,3189.5,4202.4
0xsmoke0015,1770004530,0.54,0.56,0.44,0.46,156.9,472.1,395.5,303.3,4876.8,2805.9
0xsmoke0015,1770004535,0.48,0.5,0.5,0.52,106.2,190.8,363.3,304.8,3574.5,584.3
0xsmoke0015,1770004540,0.39,0.41,0.59,0.61,299.6,344.5,244.4,148.2,1894.1,3924.2
0xsmoke0015,1770004545,0.49,0.51,0.49,0.51,161.3,477.8,69.8,155.5,2472.0,4119.6
0xsmoke0015,1770004550,0.41,0.43,0.57,0.59,354.0,478.1,215.2,131.6,2342.5,3035.3
0xsmoke0015,1770004555,0.45,0.47,0.53,0.55,67.4,376.7,494.9,469.1,2192.9,2543.7
0xsmoke0015,1770004560,0.48,0.5,0.5,0.52,493.2,210.3,478.4,364.4,1162.7,2526.8
0xsmoke0015,1770004565,0.43,0.45,0.55,0.57,233.3,285.4,409.1,198.8,3422.9,3484.4
0xsmoke0015,1770004570,0.41,0.43,0.57,0.59,326.0,257.0,324.7,257.3,4603.7,1008.4
0xsmoke0015,1770004575,0.45,0.47,0.53,0.55,385.3,55.1,373.5,213.2,2781.9,2829.5
0xsmoke0015,1770004580,0.45,0.47,0.53,0.55,268.9,336.1,148.7,81.8,3507.1,4948.4
0xsmoke0015,1770004585,0.45,0.47,0.53,0.55,459.8,223.0,344.0,169.7,3610.8,2461.5
0xsmoke0015,1770004590,0.43,0.45,0.55,0.57,174.6,199.8,331.4,97.4,4888.5,3233.0
0xsmoke0015,1770004595,0.46,0.48,0.52,0.54,130.1,369.1,140.7,87.4,2493.4,2620.9
0xsmoke0015,1770004600,0.41,0.43,0.57,0.59,259.9,138.0,357.0,169.7,1806.2,4015.9
0xsmoke0015,1770004605,0.36,0.38,0.62,0.64,377.2,464.8,433.7,148.8,4892.5,2840.0
0xsmoke0015,1770004610,0.35,0.37,0.63,0.65,175.3,224.4,300.8,65.1,3740.9,2069.8
0xsmoke0015,1770004615,0.35,0.37,0.63,0.65,379.4,328.3,83.6,303.4,2094.9,3715.9
0xsmoke0015,1770004620,0.39,0.41,0.59,0.61,276.1,379.1,114.6,417.2,4861.6,4553.0
0xsmoke0015,1770004625,0.42,0.44,0.56,0.58,232.3,469.7,303.0,146.9,2941.2,4328.8
0xsmoke0015,1770004630,0.42,0.44,0.56,0.58,424.9,65.8,486.4,465.2,2762.7,4654.8
0xsmoke0015,1770004635,0.43,0.45,0.55,0.57,214.3,126.1,351.4,462.9,4691.5,859.9
0xsmoke0015,1770004640,0.42,0.44,0.56,0.58,301.5,149.4,452.7,287.9,689.2,2191.5
0xsmoke0015,1770004645,0.38,0.4,0.6,0.62,432.9,139.5,316.4,89.0,4602.8,543.7
0xsmoke0015,1770004650,0.32,0.34,0.66,0.68,304.4,388.4,351.1,277.6,2471.8,1435.7
0xsmoke0015,1770004655,0.35,0.37,0.63,0.65,92.4,170.7,344.4,298.2,3053.7,2880.0
0xsmoke0015,1770004660,0.26,0.28,0.72,0.74,432.6,168.8,300.6,486.0,1704.2,3655.8
0xsmoke0015,1770004665,0.27,0.29,0.71,0.73,351.3,300.4,383.3,218.9,4716.1,3052.4
0xsmoke0015,1770004670,0.24,0.26,0.74,0.76,337.5,358.4,463.7,336.2,2851.2,2088.8
0xsmoke0015,1770004675,0.23,0.25,0.75,0.77,178.9,329.1,437.6,316.8,1413.5,663.8
0xsmoke0015,1770004680,0.25,0.27,0.73,0.75,182.9,360.0,475.5,473.0,2996.7,4609.2
0xsmoke0015,1770004685,0.23,0.25,0.75,0.77,473.3,355.5,86.2,415.5,1223.0,4986.8
0xsmoke0015,1770004690,0.26,0.28,0.72,0.74,390.7,118.6,293.0,217.5,4438.7,1732.6
0xsmoke0015,1770004695,0.28,0.3,0.7,0.72,473.1,78.9,371.3,87.7,4004.7,4356.4
0xsmoke0015,1770004700,0.22,0.24,0.76,0.78,447.9,247.2,188.8,484.5,2229.0,1443.9
0xsmoke0015,1770004705,0.18,0.2,0.8,0.82,457.2,492.8,254.8,272.2,3191.4,4278.2
0xsmoke0015,1770004710,0.19,0.21,0.79,0.81,408.0,487.6,232.4,247.0,4809.9,2331.0
0xsmoke0015,1770004715,0.18,0.2,0.8,0.82,436.7,262.9,341.1,178.9,3560.4,2155.5
0xsmoke0015,1770004720,0.17,0.19,0.81,0.83,271.6,463.7,296.4,435.9,2482.0,3511.8
0xsmoke0015,1770004725,0.16,0.18,0.82,0.84,313.8,348.4,135.9,294.7,4647.6,1407.9
0xsmoke0015,1770004730,0.09,0.11,0.89,0.91,426.8,241.7,63.5,286.5,2580.1,4674.6
0xsmoke0015,1770004735,0.16,0.18,0.82,0.84,399.4,215.6,453.3,422.8,909.6,3473.4
0xsmoke0015,1770004740,0.12,0.14,0.86,0.88,342.6,487.0,167.4,314.5,2900.4,1828.9
0xsmoke0015,1770004745,0.12,0.14,0.86,0.88,244.1,342.3,402.0,377.3,951.7,748.7
0xsmoke0015,1770004750,0.09,0.11,0.89,0.91,342.6,116.7,108.5,273.9,1300.7,4687.7
0xsmoke0015,1770004755,0.16,0.18,0.82,0.84,474.7,372.1,300.1,352.0,3614.2,1783.8
0xsmoke0015,1770004760,0.12,0.14,0.86,0.88,79.8,71.6,474.6,432.7,3891.3,967.9
0xsmoke0015,1770004765,0.18,0.2,0.8,0.82,243.7,220.1,376.8,54.6,2617.6,1654.2
0xsmoke0015,1770004770,0.11,0.13,0.87,0.89,298.7,239.2,444.6,446.9,3917.9,4075.2
0xsmoke0015,1770004775,0.07,0.09,0.91,0.93,172.0,417.1,102.4,317.4,3350.0,991.2
0xsmoke0015,1770004780,0.11,0.13,0.87,0.89,352.5,435.9,225.9,289.1,3687.0,3118.0
0xsmoke0015,1770004785,0.07,0.09,0.91,0.93,337.2,369.5,410.5,302.5,3474.1,1378.8
0xsmoke0015,1770004790,0.02,0.04,0.96,0.98,414.4,150.6,246.6,448.2,1160.3,3554.2
0xsmoke0015,1770004795,0.01,0.03,0.97,0.99,331.7,417.4,419.2,399.9,2830.6,2946.2
0xsmoke0015,1770004800,0.01,0.03,0.97,0.99,102.5,386.6,73.5,469.7,1336.1,3740.3
0xsmoke0016,1770004805,0.5,0.52,0.48,0.5,325.7,390.5,183.2,421.4,3899.0,3111.4
0xsmoke0016,1770004810,0.47,0.49,0.51,0.53,222.8,486.1,224.4,158.5,3012.3,4644.5
0xsmoke0016,1770004815,0.46,0.48,0.52,0.54,310.2,226.5,386.2,301.6,4202.5,4249.6
0xsmoke0016,1770004820,0.54,0.56,0.44,0.46,487.8,341.9,488.6,343.4,1482.6,3324.4
0xsmoke0016,1770004825,0.47,0.49,0.51,0.53,240.4,125.5,208.3,401.7,1434.5,551.3
0xsmoke0016,1770004830,0.47,0.49,0.51,0.53,487.3,441.0,410.5,378.3,2981.5,3433.3
0xsmoke0016,1770004835,0.59,0.61,0.39,0.41,362.3,321.6,495.7,236.6,2363.3,1049.4
0xsmoke0016,1770004840,0.46,0.48,0.52,0.54,112.7,316.4,483.7,101.0,1220.2,3568.5
0xsmoke0016,1770004845,0.42,0.44,0.56,0.58,70.5,449.4,117.1,246.4,3895.5,4010.1
0xsmoke0016,1770004850,0.39,0.41,0.59,0.61,316.6,116.6,86.2,339.4,2909.0,1621.4
0xsmoke0016,1770004855,0.45,0.47,0.53,0.55,207.6,179.6,209.6,208.1,3886.4,2577.2
0xsmoke0016,1770004860,0.36,0.38,0.62,0.64,275.9,180.7,465.9,343.1,4293.5,1548.3
0xsmoke0016,1770004865,0.39,0.41,0.59,0.61,335.8,218.6,163.0,94.5,648.0,1382.0
0xsmoke0016,1770004870,0.45,0.47,0.53,0.55,288.8,229.1,70.4,115.0,582.8,681.9
0xsmoke0016,1770004875,0.39,0.41,0.59,0.61,337.3,119.0,447.6,494.3,3267.7,717.5
0xsmoke0016,1770004880,0.43,0.45,0.55,0.57,279.9,470.7,491.9,381.6,4506.5,937.1
0xsmoke0016,1770004885,0.4,0.42,0.58,0.6,265.2,147.5,303.8,303.3,4871.8,801.6
0xsmoke0016,1770004890,0.38,0.4,0.6,0.62,127.0,150.4,193.3,216.0,4808.5,1977.8
0xsmoke0016,1770004895,0.42,0.44,0.56,0.58,124.6,149.3,147.5,306.0,1853.5,1750.3
0xsmoke0016,1770004900,0.39,0.41,0.59,0.61,57.4,438.5,73.2,235.1,4948.5,1255.9
0xsmoke0016,1770004905,0.36,0.38,0.62,0.64,268.6,333.8,222.1,149.0,3609.5,3153.9
0xsmoke0016,1770004910,0.43,0.45,0.55,0.57,327.0,428.0,281.6,224.5,3270.8,2772.5
0xsmoke0016,1770004915,0.44,0.46,0.54,0.56,456.4,105.9,384.2,245.0,4025.5,2853.6
0xsmoke0016,1770004920,0.43,0.45,0.55,0.57,261.5,161.2,396.6,422.4,2761.6,4680.8
0xsmoke0016,1770004925,0.4,0.42,0.58,0.6,469.7,137.9,474.6,395.4,4742.5,2074.9
0xsmoke0016,1770004930,0.48,0.5,0.5,0.52,452.4,352.6,180.1,180.1,4758.4,3521.1
0xsmoke0016,1770004935,0.4,0.42,0.58,0.6,166.4,300.6,135.3,259.6,3504.6,878.8
0xsmoke0016,1770004940,0.43,0.45,0.55,0.57,446.3,68.4,100.2,419.0,3543.9,2621.4
0xsmoke0016,1770004945,0.35,0.37,0.63,0.65,143.8,52.5,415.5,336.9,2015.7,3107.0
0xsmoke0016,1770004950,0.4,0.42,0.58,0.6,190.8,305.8,430.0,192.5,773.9,896.6
0xsmoke0016,1770004955,0.32,0.34,0.66,0.68,331.8,367.4,362.6,443.7,3568.1,3517.9
0xsmoke0016,1770004960,0.33,0.35,0.65,0.67,350.0,378.7,489.2,130.8,3393.8,1059.4
0xsmoke0016,1770004965,0.32,0.34,0.66,0.68,467.0,232.1,305.2,145.2,2795.1,609.7
0xsmoke0016,1770004970,0.23,0.25,0.75,0.77,479.4,359.3,349.5,299.7,1941.5,3982.1
0xsmoke0016,1770004975,0.26,0.28,0.72,0.74,201.5,296.4,488.7,380.3,3535.8,1076.3
0xsmoke0016,1770004980,0.3,0.32,0.68,0.7,240.3,332.8,302.4,403.5,644.3,939.2
0xsmoke0016,1770004985,0.23,0.25,0.75,0.77,141.1,356.7,102.5,91.6,2884.1,798.6
0xsmoke0016,1770004990,0.26,0.28,0.72,0.74,198.3,186.1,318.8,489.3,1773.9,1516.7
0xsmoke0016,1770004995,0.18,0.2,0.8,0.82,400.6,470.0,119.4,63.4,1876.0,1943.4
0xsmoke0016,1770005000,0.19,0.21,0.79,0.81,242.8,473.9,71.8,59.6,575.9,4176.2
0xsmoke0016,1770005005,0.21,0.23,0.77,0.79,362.7,344.1,415.8,288.4,1978.6,1004.2
0xsmoke0016,1770005010,0.21,0.23,0.77,0.79,137.8,466.8,393.4,178.1,2801.4,2612.6
0xsmoke0016,1770005015,0.16,0.18,0.82,0.84,476.1,174.0,326.4,277.0,4795.5,1481.5
0xsmoke0016,1770005020,0.18,0.2,0.8,0.82,90.9,294.7,481.9,373.7,641.3,4927.5
0xsmoke0016,1770005025,0.14,0.16,0.84,0.86,310.9,475.4,313.1,149.3,2431.8,3871.5
0xsmoke0016,1770005030,0.15,0.17,0.83,0.85,125.8,225.1,96.4,95.0,1046.6,2792.2
0xsmoke0016,1770005035,0.18,0.2,0.8,0.82,130.9,382.4,325.2,418.9,1223.5,3291.4
0xsmoke0016,1770005040,0.13,0.15,0.85,0.87,272.8,250.8,312.5,306.7,4632.9,3310.4
0xsmoke0016,1770005045,0.17,0.19,0.81,0.83,407.5,122.6,398.9,309.6,1670.5,3885.8
0xsmoke0016,1770005050,0.17,0.19,0.81,0.83,66.0,172.3,277.1,333.9,1914.3,3104.5
0xsmoke0016,1770005055,0.15,0.17,0.83,0.85,499.3,374.4,186.0,264.5,4135.7,4492.3
0xsmoke0016,1770005060,0.13,0.15,0.85,0.87,224.4,202.1,201.2,403.3,4807.6,3034.5
0xsmoke0016,1770005065,0.04,0.06,0.94,0.96,349.8,239.7,306.5,134.6,946.3,2325.0
0xsmoke0016,1770005070,0.07,0.09,0.91,0.93,118.4,484.2,363.4,224.7,4962.5,981.5
0xsmoke0016,1770005075,0.08,0.1,0.9,0.92,447.8,485.6,406.8,133.8,3049.0,820.7
0xsmoke0016,1770005080,0.08,0.1,0.9,0.92,438.4,51.1,93.7,97.6,3702.2,3328.0
0xsmoke0016,1770005085,0.01,0.03,0.97,0.99,234.6,478.2,144.7,80.5,3410.4,985.8
0xsmoke0016,1770005090,0.02,0.04,0.96,0.98,164.7,64.7,346.3,388.3,1913.8,1212.2
0xsmoke0016,1770005095,0.11,0.13,0.87,0.89,160.1,160.8,214.6,158.0,1606.6,4660.0
0xsmoke0016,1770005100,0.01,0.03,0.97,0.99,425.5,290.6,65.9,118.0,3451.0,3020.4
0xsmoke0017,1770005105,0.5,0.52,0.48,0.5,181.1,467.3,381.7,347.9,4658.4,1542.5
0xsmoke0017,1770005110,0.51,0.53,0.47,0.49,427.2,248.1,251.0,414.1,4997.3,4494.1
0xsmoke0017,1770005115,0.49,0.51,0.49,0.51,250.9,367.8,151.5,164.2,1419.3,3567.9
0xsmoke0017,1770005120,0.43,0.45,0.55,0.57,390.0,170.0,347.2,207.8,4208.5,2684.0
0xsmoke0017,1770005125,0.38,0.4,0.6,0.62,88.4,212.6,202.7,256.2,3458.8,4678.1
0xsmoke0017,1770005130,0.51,0.53,0.47,0.49,308.1,212.7,126.8,316.0,787.6,740.9
0xsmoke0017,1770005135,0.47,0.49,0.51,0.53,123.9,431.8,351.4,286.0,4713.0,1093.2
0xsmoke0017,1770005140,0.48,0.5,0.5,0.52,278.5,484.4,85.4,320.9,4637.8,1151.7
0xsmoke0017,1770005145,0.48,0.5,0.5,0.52,360.8,212.1,291.0,470.9,2605.9,2553.6
0xsmoke0017,1770005150,0.41,0.43,0.57,0.59,64.4,414.3,73.1,490.4,4867.8,4183.3
0xsmoke0017,1770005155,0.45,0.47,0.53,0.55,327.0,187.6,321.7,355.5,1137.4,3986.4
0xsmoke0017,1770005160,0.46,0.48,0.52,0.54,280.6,170.0,177.0,444.4,3965.9,781.8
0xsmoke0017,1770005165,0.42,0.44,0.56,0.58,466.2,366.8,361.5,168.8,3645.5,2205.8
0xsmoke0017,1770005170,0.45,0.47,0.53,0.55,367.0,195.2,447.6,398.3,1404.8,1466.5
0xsmoke0017,1770005175,0.41,0.43,0.57,0.59,396.5,88.7,173.9,381.4,1875.7,1786.3
0xsmoke0017,1770005180,0.47,0.49,0.51,0.53,72.7,307.3,112.3,483.7,616.6,1921.4
0xsmoke0017,1770005185,0.39,0.41,0.59,0.61,454.6,387.8,100.1,75.0,873.9,3828.1
0xsmoke0017,1770005190,0.34,0.36,0.64,0.66,334.7,270.1,258.4,318.0,988.3,4075.3
0xsmoke0017,1770005195,0.37,0.39,0.61,0.63,356.4,156.0,146.6,491.1,4768.7,3866.2
0xsmoke0017,1770005200,0.37,0.39,0.61,0.63,256.1,444.7,360.7,247.0,3566.4,858.4
0xsmoke0017,1770005205,0.38,0.4,0.6,0.62,429.7,265.9,300.3,302.3,4743.6,1403.8
0xsmoke0017,1770005210,0.37,0.39,0.61,0.63,252.1,155.9,71.8,324.7,1326.3,3121.2
0xsmoke0017,1770005215,0.36,0.38,0.62,0.64,232.5,449.6,90.5,302.5,2365.2,1181.3
0xsmoke0017,1770005220,0.4,0.42,0.58,0.6,440.1,139.1,355.8,170.8,2836.8,2979.5
0xsmoke0017,1770005225,0.4,0.42,0.58,0.6,413.6,220.3,144.4,143.5,4933.3,4743.8
0xsmoke0017,1770005230,0.41,0.43,0.57,0.59,171.8,368.7,73.8,436.5,525.6,722.3
0xsmoke0017,1770005235,0.4,0.42,0.58,0.6,255.3,52.4,178.5,492.7,3982.2,763.5
0xsmoke0017,1770005240,0.43,0.45,0.55,0.57,259.6,495.2,194.5,189.3,3556.1,2696.3
0xsmoke0017,1770005245,0.4,0.42,0.58,0.6,286.1,336.7,190.6,420.9,3869.5,3889.1
0xsmoke0017,1770005250,0.38,0.4,0.6,0.62,153.6,367.7,128.6,113.9,2767.0,1275.7
0xsmoke0017,1770005255,0.33,0.35,0.65,0.67,316.5,489.0,75.0,249.9,906.5,2924.4
0xsmoke0017,1770005260,0.31,0.33,0.67,0.69,270.7,67.6,365.4,278.5,3079.8,3506.7
0xsmoke0017,1770005265,0.27,0.29,0.71,0.73,245.6,460.8,129.1,254.2,1296.0,2175.6
0xsmoke0017,1770005270,0.28,0.3,0.7,0.72,488.8,262.6,174.5,195.2,4557.5,2473.4
0xsmoke0017,1770005275,0.31,0.33,0.67,0.69,425.7,279.5,242.2,456.5,3857.6,564.0
0xsmoke0017,1770005280,0.19,0.21,0.79,0.81,254.6,131.0,459.6,238.8,3580.8,3878.6
0xsmoke0017,1770005285,0.26,0.28,0.72,0.74,492.6,303.3,75.6,291.5,582.8,4906.6
0xsmoke0017,1770005290,0.22,0.24,0.76,0.78,220.7,409.6,407.3,365.2,1558.4,919.3
0xsmoke0017,1770005295,0.26,0.28,0.72,0.74,449.8,205.5,223.9,231.4,1745.3,4722.5
0xsmoke0017,1770005300,0.23,0.25,0.75,0.77,369.2,322.4,90.3,82.5,1164.2,2736.0
0xsmoke0017,1770005305,0.2,0.22,0.78,0.8,498.1,455.3,382.6,222.5,2050.9,3637.3
0xsmoke0017,1770005310,0.16,0.18,0.82,0.84,394.5,377.8,104.0,411.8,920.2,1929.7
0xsmoke0017,1770005315,0.14,0.16,0.84,0.86,343.1,435.4,467.0,169.1,4080.6,2175.4
0xsmoke0017,1770005320,0.16,0.18,0.82,0.84,98.1,106.8,334.1,338.7,4313.7,1827.9
0xsmoke0017,1770005325,0.16,0.18,0.82,0.84,170.0,191.1,345.1,226.6,4991.1,1924.5
0xsmoke0017,1770005330,0.11,0.13,0.87,0.89,445.6,442.9,123.3,201.9,2795.6,798.2
0xsmoke0017,1770005335,0.14,0.16,0.84,0.86,116.9,186.6,170.8,358.1,1093.5,4936.8
0xsmoke0017,1770005340,0.06,0.08,0.92,0.94,287.9,366.5,476.7,326.4,4349.6,2889.3
0xsmoke0017,1770005345,0.08,0.1,0.9,0.92,239.4,323.1,288.9,402.2,2927.9,2225.2
0xsmoke0017,1770005350,0.13,0.15,0.85,0.87,283.8,54.5,197.7,307.8,3706.1,2423.9
0xsmoke0017,1770005355,0.02,0.04,0.96,0.98,276.5,216.3,159.1,408.9,4649.1,3782.0
0xsmoke0017,1770005360,0.06,0.08,0.92,0.94,367.7,277.3,466.1,52.7,3978.4,2598.6
0xsmoke0017,1770005365,0.05,0.07,0.93,0.95,322.6,53.4,361.3,290.0,1576.7,1048.6
0xsmoke0017,1770005370,0.09,0.11,0.89,0.91,302.4,265.2,57.7,116.6,3563.6,2955.8
0xsmoke0017,1770005375,0.05,0.07,0.93,0.95,236.5,165.6,409.2,148.2,772.6,2158.6
0xsmoke0017,1770005380,0.1,0.12,0.88,0.9,144.1,480.0,154.1,104.9,3476.9,1144.1
0xsmoke0017,1770005385,0.07,0.09,0.91,0.93,236.2,173.3,344.2,113.0,3398.8,1021.2
0xsmoke0017,1770005390,0.06,0.08,0.92,0.94,490.4,404.1,475.8,295.7,1213.4,2166.0
0xsmoke0017,1770005395,0.02,0.04,0.96,0.98,109.4,348.9,195.1,462.9,2077.1,1951.3
0xsmoke0017,1770005400,0.03,0.05,0.95,0.97,292.9,478.7,293.2,383.6,2842.3,872.5
0xsmoke0018,1770005405,0.45,0.47,0.53,0.55,317.4,318.3,184.3,170.1,1981.6,639.0
0xsmoke0018,1770005410,0.5,0.52,0.48,0.5,179.1,280.5,460.2,365.4,2822.0,3725.1
0xsmoke0018,1770005415,0.45,0.47,0.53,0.55,71.3,358.9,367.4,344.9,4336.1,4017.6
0xsmoke0018,1770005420,0.46,0.48,0.52,0.54,70.7,499.9,314.7,316.8,3259.4,1715.3
0xsmoke0018,1770005425,0.48,0.5,0.5,0.52,444.6,320.1,482.2,143.8,3134.6,3200.0
0xsmoke0018,1770005430,0.45,0.47,0.53,0.55,331.7,223.0,243.5,133.5,3175.5,3530.2
0xsmoke0018,1770005435,0.47,0.49,0.51,0.53,428.8,491.1,489.1,365.3,1763.3,2930.7
0xsmoke0018,1770005440,0.43,0.45,0.55,0.57,304.8,187.5,291.4,387.5,772.8,4442.3
0xsmoke0018,1770005445,0.47,0.49,0.51,0.53,270.5,148.3,67.6,265.9,1678.9,860.0
0xsmoke0018,1770005450,0.43,0.45,0.55,0.57,160.5,472.2,323.9,209.8,772.6,4349.6
0xsmoke0018,1770005455,0.46,0.48,0.52,0.54,399.3,287.9,255.0,86.3,2391.2,574.1
0xsmoke0018,1770005460,0.44,0.46,0.54,0.56,368.2,111.2,279.3,130.1,3704.2,1350.6
0xsmoke0018,1770005465,0.45,0.47,0.53,0.55,178.0,487.2,418.3,231.5,4075.0,2126.5
0xsmoke0018,1770005470,0.39,0.41,0.59,0.61,453.7,66.5,406.9,481.9,878.8,4366.7
0xsmoke0018,1770005475,0.43,0.45,0.55,0.57,69.1,249.9,167.1,222.9,2218.1,2275.4
0xsmoke0018,1770005480,0.41,0.43,0.57,0.59,172.1,180.5,342.2,363.2,3877.0,3366.5
0xsmoke0018,1770005485,0.38,0.4,0.6,0.62,300.3,191.0,68.1,377.1,3030.5,1235.2
0xsmoke0018,1770005490,0.39,0.41,0.59,0.61,474.9,322.5,189.1,413.0,2276.5,567.4
0xsmoke0018,1770005495,0.41,0.43,0.57,0.59,482.7,92.2,402.5,63.8,2407.0,1769.1
0xsmoke0018,1770005500,0.43,0.45,0.55,0.57,90.9,230.9,391.7,286.2,1094.7,4124.8
0xsmoke0018,1770005505,0.3,0.32,0.68,0.7,255.3,211.6,58.0,81.7,2188.9,1010.0
0xsmoke0018,1770005510,0.45,0.47,0.53,0.55,339.9,190.8,313.2,125.7,4627.9,2753.5
0xsmoke0018,1770005515,0.36,0.38,0.62,0.64,131.9,263.2,371.2,224.4,792.8,2611.2
0xsmoke0018,1770005520,0.46,0.48,0.52,0.54,257.9,490.9,301.8,447.2,646.5,3341.1
0xsmoke0018,1770005525,0.42,0.44,0.56,0.58,211.0,455.9,91.4,268.7,1879.2,4820.1
0xsmoke0018,1770005530,0.43,0.45,0.55,0.57,140.3,107.5,60.7,130.8,4680.5,4427.8
0xsmoke0018,1770005535,0.47,0.49,0.51,0.53,230.1,266.8,308.8,414.6,519.2,1315.8
0xsmoke0018,1770005540,0.47,0.49,0.51,0.53,113.6,472.2,70.1,488.1,1465.5,1372.3
0xsmoke0018,1770005545,0.42,0.44,0.56,0.58,337.0,490.8,264.3,454.1,4507.2,4930.1
0xsmoke0018,1770005550,0.41,0.43,0.57,0.59,263.5,59.7,222.7,209.1,1059.8,4246.0
0xsmoke0018,1770005555,0.33,0.35,0.65,0.67,108.8,102.0,61.0,389.8,2893.9,2856.3
0xsmoke0018,1770005560,0.3,0.32,0.68,0.7,483.7,220.1,263.7,360.5,4680.9,4363.4
0xsmoke0018,1770005565,0.28,0.3,0.7,0.72,132.5,475.1,420.7,198.4,4124.3,4787.8
0xsmoke0018,1770005570,0.29,0.31,0.69,0.71,382.4,427.3,445.4,401.5,849.8,1438.9
0xsmoke0018,1770005575,0.2,0.22,0.78,0.8,259.7,79.5,297.8,465.9,4916.9,668.7
0xsmoke0018,1770005580,0.28,0.3,0.7,0.72,114.4,438.0,64.0,96.4,1956.3,523.8
0xsmoke0018,1770005585,0.22,0.24,0.76,0.78,142.5,374.0,477.3,261.7,2615.6,4984.0
0xsmoke0018,1770005590,0.25,0.27,0.73,0.75,448.6,370.9,54.1,183.9,3744.5,703.0
0xsmoke0018,1770005595,0.17,0.19,0.81,0.83,460.5,391.8,415.0,318.8,4138.1,2603.9
0xsmoke0018,1770005600,0.2,0.22,0.78,0.8,366.3,259.4,189.8,169.1,2467.3,2219.1
0xsmoke0018,1770005605,0.2,0.22,0.78,0.8,402.8,409.2,430.2,213.0,2162.4,4271.3
0xsmoke0018,1770005610,0.18,0.2,0.8,0.82,365.9,286.1,349.9,363.6,3510.0,1557.7
0xsmoke0018,1770005615,0.2,0.22,0.78,0.8,478.7,453.9,277.1,347.6,909.9,2562.8
0xsmoke0018,1770005620,0.19,0.21,0.79,0.81,364.9,148.6,91.7,482.5,4318.4,1303.6
0xsmoke0018,1770005625,0.14,0.16,0.84,0.86,415.5,131.7,412.1,222.0,2003.9,1222.3
0xsmoke0018,1770005630,0.2,0.22,0.78,0.8,325.9,280.1,94.9,408.1,1925.5,1690.3
0xsmoke0018,1770005635,0.15,0.17,0.83,0.85,133.1,459.7,341.7,405.2,2032.9,2427.8
0xsmoke0018,1770005640,0.14,0.16,0.84,0.86,163.0,236.8,404.2,276.4,4249.8,1002.8
0xsmoke0018,1770005645,0.14,0.16,0.84,0.86,66.5,461.0,78.4,293.9,3530.1,1418.6
0xsmoke0018,1770005650,0.09,0.11,0.89,0.91,491.3,157.2,112.8,342.4,2815.9,3219.2
0xsmoke0018,1770005655,0.15,0.17,0.83,0.85,480.3,395.8,190.7,386.3,2521.4,4889.6
0xsmoke0018,1770005660,0.15,0.17,0.83,0.85,54.9,462.6,174.6,419.7,3251.9,3849.3
0xsmoke0018,1770005665,0.15,0.17,0.83,0.85,457.5,425.0,340.4,197.0,2722.2,1754.6
0xsmoke0018,1770005670,0.13,0.15,0.85,0.87,257.3,240.4,180.3,187.0,1901.8,1361.7
0xsmoke0018,1770005675,0.12,0.14,0.86,0.88,91.6,161.7,126.8,368.0,1760.0,948.5
0xsmoke0018,1770005680,0.1,0.12,0.88,0.9,247.0,411.9,194.3,205.9,3015.6,813.5
